ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
256287,F. Farías,19,https://cdn.sofifa.net/players/256/287/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,85,Club Atlético Colón,https://cdn.sofifa.net/teams/110406/30.png,€12M,€9K,1946,Right,1,3,4,High/ Medium,Stocky (170-185),No,<span class="pos pos16">LM,29-Feb-20,nan,2023,171cm,69kg,€20.4M,35,nan
205970,J. Wallace,28,https://cdn.sofifa.net/players/205/970/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,75,West Bromwich Albion,https://cdn.sofifa.net/teams/109/30.png,€5.5M,€34K,1946,Right,1,4,4,High/ Medium,Normal (170-185),No,<span class="pos pos12">RM,1-Jul-22,nan,2026,178cm,70kg,€10.5M,17,nan
241184,Junior Firpo,25,https://cdn.sofifa.net/players/241/184/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,78,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€7M,€31K,1945,Left,2,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos7">LB,6-Jul-21,nan,2025,184cm,78kg,€13.8M,3,nan
230005,T. Davies,24,https://cdn.sofifa.net/players/230/005/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,78,Everton,https://cdn.sofifa.net/teams/7/30.png,€7.5M,€31K,1944,Right,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,30-Sep-15,nan,2023,180cm,70kg,€14.8M,26,nan
194845,W. Khazri,31,https://cdn.sofifa.net/players/194/845/23_60.png,Tunisia,https://cdn.sofifa.net/flags/tn.png,75,75,Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/30.png,€4.8M,€24K,1944,Right,2,4,4,High/ High,Stocky (170-185),Yes,<span class="pos pos28">SUB,5-Jul-22,nan,2023,176cm,82kg,€9.1M,99,nan
52091,18 P. Evra,36,https://cdn.sofifa.net/players/052/091/18_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€775K,€50K,1944,Left,3,2,3,Medium/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,7-Feb-18,nan,2018,174cm,75kg,€1.5M,27,nan
242336,Aguado,26,https://cdn.sofifa.net/players/242/336/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,78,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€7.5M,€22K,1943,Right,1,3,3,High/ Medium,Normal (170-185),No,<span class="pos pos15">LCM,25-Jan-19,nan,2023,175cm,71kg,€17.1M,6,nan
179591,21 Pablo Hernández,35,https://cdn.sofifa.net/players/179/591/21_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€2.3M,€57K,1943,Right,2,3,4,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,9-Jan-17,nan,2022,173cm,66kg,€4.4M,19,nan
185020,José Callejón,35,https://cdn.sofifa.net/players/185/020/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Granada CF,https://cdn.sofifa.net/teams/110832/30.png,€2.3M,€10K,1942,Right,3,4,3,Medium/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,25-Jul-22,nan,2023,178cm,73kg,€3.7M,9,nan
252935,22 L. Fernández,22,https://cdn.sofifa.net/players/252/935/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,75,83,Deportivo Toluca,https://cdn.sofifa.net/teams/1882/30.png,€12.5M,€18K,1942,Left,1,3,4,High/ Low,Normal (170-),Yes,<span class="pos pos12">RM,1-Jan-22,nan,2024,166cm,66kg,€23.8M,10,nan
226168,M. Eggestein,25,https://cdn.sofifa.net/players/226/168/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,76,Sport-Club Freiburg,https://cdn.sofifa.net/teams/25/30.png,€6M,€22K,1941,Right,2,4,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos9">RDM,18-Aug-21,nan,2025,181cm,75kg,€10.7M,8,nan
226627,T. Minamino,27,https://cdn.sofifa.net/players/226/627/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,75,76,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€6.5M,€45K,1941,Right,1,4,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2026,174cm,67kg,€12.8M,18,nan
215455,B. Petković,27,https://cdn.sofifa.net/players/215/455/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,75,76,Dinamo Zagreb,https://cdn.sofifa.net/teams/211/30.png,€6.5M,€1K,1941,Right,1,4,4,Medium/ Medium,Normal (185+),No,<span class="pos pos25">ST,6-Aug-18,nan,2024,193cm,88kg,€14.8M,9,nan
209289,Kévin Rodrigues,28,https://cdn.sofifa.net/players/209/289/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,75,75,Adana Demirspor,https://cdn.sofifa.net/teams/101016/30.png,€5M,€20K,1939,Left,1,3,3,Medium/ Medium,Normal (170-),Yes,<span class="pos pos7">LB,1-Jul-22,nan,2025,170cm,70kg,€10M,77,nan
186200,F. Borini,31,https://cdn.sofifa.net/players/186/200/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,75,Fatih Karagümrük S.K.,https://cdn.sofifa.net/teams/111117/30.png,€4.7M,€26K,1939,Right,2,3,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos23">RW,3-Jan-21,nan,2023,180cm,73kg,€9.4M,16,nan
225951,D. Bouanga,27,https://cdn.sofifa.net/players/225/951/23_60.png,Gabon,https://cdn.sofifa.net/flags/ga.png,75,75,Los Angeles FC,https://cdn.sofifa.net/teams/112996/30.png,€6M,€9K,1939,Right,2,4,4,High/ High,Normal (170-185),No,<span class="pos pos28">SUB,5-Aug-22,nan,2023,180cm,71kg,€9M,19,nan
234078,O. Mangala,24,https://cdn.sofifa.net/players/234/078/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,75,80,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,€8.5M,€45K,1935,Right,2,3,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,31-Jul-22,nan,2024,178cm,80kg,€17.6M,5,nan
241854,P. Schuurs,22,https://cdn.sofifa.net/players/241/854/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,75,82,Ajax,https://cdn.sofifa.net/teams/245/30.png,€10.5M,€12K,1935,Right,1,3,2,Medium/ Medium,Normal (185+),No,<span class="pos pos28">SUB,1-Jan-18,nan,2025,191cm,79kg,€16.8M,3,nan
207554,V. Claesson,30,https://cdn.sofifa.net/players/207/554/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,75,75,F.C. København,https://cdn.sofifa.net/teams/819/30.png,€5.5M,€22K,1935,Right,1,3,3,High/ High,Normal (170-185),No,<span class="pos pos16">LM,30-Mar-22,nan,2026,183cm,79kg,€7.2M,7,nan
188942,V. Wanyama,31,https://cdn.sofifa.net/players/188/942/23_60.png,Kenya,https://cdn.sofifa.net/flags/ke.png,75,75,Club de Foot Montréal,https://cdn.sofifa.net/teams/111139/30.png,€3.9M,€8K,1934,Right,2,3,2,Low/ Medium,Normal (185+),Yes,<span class="pos pos15">LCM,6-Mar-20,nan,2022,188cm,79kg,€5.7M,2,nan
212260,Hwang Ui Jo,29,https://cdn.sofifa.net/players/212/260/23_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,75,75,FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/30.png,€5.5M,€10K,1934,Right,2,4,3,High/ Medium,Lean (185+),No,<span class="pos pos28">SUB,18-Jul-19,nan,2023,185cm,82kg,€9.9M,18,nan
246914,R. Rojas,26,https://cdn.sofifa.net/players/246/914/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,75,76,River Plate,https://cdn.sofifa.net/teams/1876/30.png,€6M,€15K,1934,Right,1,3,2,Medium/ High,Stocky (170-185),No,<span class="pos pos28">SUB,16-Jan-19,nan,2024,176cm,75kg,€8.9M,2,nan
228415,L. Godoy,27,https://cdn.sofifa.net/players/228/415/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,76,Estudiantes de La Plata,https://cdn.sofifa.net/teams/101083/30.png,€6M,€12K,1931,Right,1,3,3,High/ Medium,Normal (170-185),No,<span class="pos pos3">RB,15-Sep-20,nan,2024,173cm,70kg,€9.5M,29,nan
158144,Salva Sevilla,38,https://cdn.sofifa.net/players/158/144/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,€1.1M,€8K,1930,Right,2,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos10">CDM,1-Jul-22,nan,2023,178cm,71kg,€1.8M,8,nan
238857,Wilson Manafá,27,https://cdn.sofifa.net/players/238/857/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,75,75,FC Porto,https://cdn.sofifa.net/teams/236/30.png,€5.5M,€12K,1930,Right,1,4,3,High/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,21-Jan-19,nan,2023,175cm,72kg,€11M,18,nan
205402,J. Boëtius,28,https://cdn.sofifa.net/players/205/402/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,75,75,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€5.5M,€29K,1929,Right,2,4,4,Medium/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,8-Aug-22,nan,2025,179cm,73kg,€9.4M,10,nan
185422,J. King,30,https://cdn.sofifa.net/players/185/422/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,75,75,Fenerbahçe SK,https://cdn.sofifa.net/teams/326/30.png,€5.5M,€58K,1928,Right,1,3,4,Medium/ Low,Normal (170-185),Yes,<span class="pos pos28">SUB,13-Jul-22,nan,2024,184cm,82kg,€10.5M,15,nan
269778,O. Kukoč,22,https://cdn.sofifa.net/players/269/778/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,82,AFC Richmond,https://cdn.sofifa.net/teams/116418/30.png,€11.5M,€37K,1928,Right,1,3,3,High/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,1-Jul-19,nan,2023,174cm,61kg,€24.2M,7,nan
216194,Dani García,32,https://cdn.sofifa.net/players/216/194/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€4.4M,€24K,1927,Right,1,3,3,Low/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,2-Jul-18,nan,2024,180cm,81kg,€9.2M,14,nan
181318,A. Ekdal,32,https://cdn.sofifa.net/players/181/318/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,75,75,Spezia,https://cdn.sofifa.net/teams/110741/30.png,€4.4M,€18K,1926,Right,2,3,3,Medium/ Medium,Lean (185+),Yes,<span class="pos pos15">LCM,nan,nan,nan,186cm,82kg,€7.9M,8,nan
199069,V. Aboubakar,30,https://cdn.sofifa.net/players/199/069/23_60.png,Cameroon,https://cdn.sofifa.net/flags/cm.png,75,75,Al Nassr,https://cdn.sofifa.net/teams/112139/30.png,€5.5M,€38K,1926,Right,2,4,4,High/ Medium,Stocky (170-185),Yes,<span class="pos pos25">ST,26-Jun-21,nan,2024,184cm,82kg,€9.4M,26,nan
201290,R. Žulj,30,https://cdn.sofifa.net/players/201/290/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,75,75,LASK Linz,https://cdn.sofifa.net/teams/252/30.png,€5.5M,€26K,1925,Right,1,3,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos18">CAM,17-Jul-22,nan,2025,189cm,89kg,€8.3M,10,nan
231838,M. Wöber,24,https://cdn.sofifa.net/players/231/838/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,75,80,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€7.5M,€20K,1925,Left,1,3,2,Medium/ High,Normal (185+),No,<span class="pos pos6">LCB,13-Aug-19,nan,2025,189cm,82kg,€11.8M,39,nan
246748,Aihen Muñoz,24,https://cdn.sofifa.net/players/246/748/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,81,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€8.5M,€22K,1923,Left,1,3,3,High/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,1-Jul-17,nan,2024,175cm,68kg,€19.6M,12,nan
189454,D. Díaz,36,https://cdn.sofifa.net/players/189/454/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,75,75,Barcelona Sporting Club,https://cdn.sofifa.net/teams/110981/30.png,€1.8M,€ 950,1923,Right,1,4,4,High/ Medium,Lean (170-185),No,<span class="pos pos18">CAM,2-Feb-16,nan,2023,174cm,67kg,€4M,10,nan
256769,A. Truffert,20,https://cdn.sofifa.net/players/256/769/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,84,Stade Rennais FC,https://cdn.sofifa.net/teams/74/30.png,€12M,€25K,1922,Left,1,3,2,High/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,1-Jul-19,nan,2025,173cm,63kg,€25.2M,3,nan
203581,I. Balliu,30,https://cdn.sofifa.net/players/203/581/23_60.png,Albania,https://cdn.sofifa.net/flags/al.png,75,75,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,€4.8M,€18K,1921,Right,1,3,3,High/ Medium,Normal (170-185),No,<span class="pos pos3">RB,14-Jul-21,nan,2023,174cm,65kg,€10.1M,20,nan
186581,20 K. Honda,33,https://cdn.sofifa.net/players/186/581/20_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,75,75,Vitesse,https://cdn.sofifa.net/teams/1909/30.png,€4M,€18K,1921,Left,3,3,4,Medium/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,6-Nov-19,nan,2020,182cm,74kg,€6M,33,nan
225995,P. Stojanović,26,https://cdn.sofifa.net/players/225/995/23_60.png,Slovenia,https://cdn.sofifa.net/flags/si.png,75,78,Empoli,https://cdn.sofifa.net/teams/1746/30.png,€7M,€11K,1920,Right,1,3,3,High/ Medium,Lean (170-185),No,<span class="pos pos3">RB,17-Jun-22,nan,2025,178cm,72kg,€13.1M,30,nan
194794,A. Yarmolenko,32,https://cdn.sofifa.net/players/194/794/23_60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png,75,75,Al Ain FC,https://cdn.sofifa.net/teams/111701/30.png,€4.5M,€1K,1919,Left,3,2,4,Medium/ Low,Normal (185+),Yes,<span class="pos pos12">RM,nan,nan,nan,189cm,76kg,€9.9M,7,nan
237034,Cucho Hernández,23,https://cdn.sofifa.net/players/237/034/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,75,80,Columbus Crew,https://cdn.sofifa.net/teams/687/30.png,€8.5M,€9K,1919,Right,1,4,3,High/ Medium,Stocky (170-185),Yes,<span class="pos pos25">ST,8-Jul-22,nan,2025,176cm,73kg,€13.4M,9,nan
206516,W. Hughes,27,https://cdn.sofifa.net/players/206/516/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,76,Crystal Palace,https://cdn.sofifa.net/teams/1799/30.png,€6.5M,€46K,1918,Left,1,3,4,Medium/ Medium,Lean (185+),Yes,<span class="pos pos28">SUB,28-Aug-21,nan,2024,185cm,74kg,€12.8M,19,nan
202201,J. Gouweleeuw,30,https://cdn.sofifa.net/players/202/201/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,75,75,FC Augsburg,https://cdn.sofifa.net/teams/100409/30.png,€4.6M,€23K,1918,Right,2,2,2,High/ Medium,Normal (185+),Yes,<span class="pos pos29">RES,9-Jan-16,nan,2024,188cm,83kg,€8.3M,6,nan
198118,J. Guilavogui,31,https://cdn.sofifa.net/players/198/118/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€3.9M,€35K,1916,Right,2,3,2,Medium/ High,Normal (185+),Yes,<span class="pos pos28">SUB,17-May-16,nan,2023,188cm,77kg,€6.6M,29,nan
231089,I. Sissoko,24,https://cdn.sofifa.net/players/231/089/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,79,RC Strasbourg Alsace,https://cdn.sofifa.net/teams/76/30.png,€8M,€21K,1916,Right,1,4,3,Medium/ Medium,Normal (185+),No,<span class="pos pos28">SUB,1-Jul-18,nan,2024,193cm,90kg,€15.8M,27,nan
222692,B. Schmitz,27,https://cdn.sofifa.net/players/222/692/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,75,1. FC Köln,https://cdn.sofifa.net/teams/31/30.png,€5.5M,€23K,1913,Right,1,4,2,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos3">RB,1-Jul-18,nan,2024,182cm,75kg,€9.9M,2,nan
190223,Balenziaga,34,https://cdn.sofifa.net/players/190/223/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€2.1M,€22K,1912,Left,1,3,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-13,nan,2023,177cm,77kg,€4.4M,24,nan
225733,Cesinha,32,https://cdn.sofifa.net/players/225/733/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,75,Daegu FC,https://cdn.sofifa.net/teams/2056/30.png,€4.5M,€10K,1912,Right,1,5,5,High/ Medium,Normal (170-185),No,<span class="pos pos27">LW,15-Feb-16,nan,2023,177cm,74kg,€5.6M,11,nan
230681,G. Pezzella,24,https://cdn.sofifa.net/players/230/681/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,77,Parma,https://cdn.sofifa.net/teams/50/30.png,€6.5M,€5K,1911,Left,1,3,3,Medium/ Medium,Normal (185+),No,<span class="pos pos28">SUB,1-Sep-20,nan,2024,187cm,81kg,€10.9M,2,nan
196889,S. Verdi,29,https://cdn.sofifa.net/players/196/889/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,75,Torino F.C.,https://cdn.sofifa.net/teams/54/30.png,€5.5M,€42K,1911,Left,2,5,4,High/ Low,Normal (170-185),No,<span class="pos pos20">RF,1-Sep-20,nan,2023,174cm,72kg,€9.9M,24,nan
247495,Moncayola,24,https://cdn.sofifa.net/players/247/495/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,81,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,€9M,€22K,1910,Right,1,4,3,Medium/ High,Normal (185+),No,<span class="pos pos13">RCM,1-Jul-17,nan,2031,189cm,86kg,€20.7M,7,nan
205346,R. Fredericks,29,https://cdn.sofifa.net/players/205/346/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,75,AFC Bournemouth,https://cdn.sofifa.net/teams/1943/30.png,€4.9M,€40K,1910,Right,1,3,3,High/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2024,181cm,74kg,€9.8M,2,nan
205989,C. Chambers,27,https://cdn.sofifa.net/players/205/989/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,76,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€5.5M,€58K,1910,Right,2,3,2,Low/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,27-Jan-22,nan,2025,182cm,77kg,€10.9M,16,nan
215202,L. Janson,27,https://cdn.sofifa.net/players/215/202/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,75,Vélez Sarsfield,https://cdn.sofifa.net/teams/101088/30.png,€6M,€16K,1905,Right,1,3,4,High/ Medium,Normal (170-185),No,<span class="pos pos27">LW,31-Jul-19,nan,2024,171cm,67kg,€9M,11,nan
216605,Akapo,29,https://cdn.sofifa.net/players/216/605/23_60.png,Equatorial Guinea,https://cdn.sofifa.net/flags/gq.png,75,75,San Jose Earthquakes,https://cdn.sofifa.net/teams/111928/30.png,€4.9M,€9K,1905,Right,1,3,2,High/ Medium,Normal (170-185),No,<span class="pos pos7">LB,5-Aug-22,nan,2023,179cm,70kg,€7.1M,2,nan
217699,I. Slimani,34,https://cdn.sofifa.net/players/217/699/23_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,75,75,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€2.7M,€14K,1904,Right,3,3,2,High/ High,Normal (185+),Yes,<span class="pos pos28">SUB,1-Feb-22,nan,2023,188cm,83kg,€5.4M,9,nan
219686,Carlos Júnior,26,https://cdn.sofifa.net/players/219/686/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,75,Al Shabab,https://cdn.sofifa.net/teams/111674/30.png,€6M,€34K,1904,Right,1,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos23">RW,20-Aug-21,nan,2024,176cm,75kg,€10.2M,13,nan
229593,M. Pjaca,27,https://cdn.sofifa.net/players/229/593/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,75,76,Juventus,https://cdn.sofifa.net/teams/45/30.png,€6.5M,€81K,1901,Right,2,4,3,Medium/ Medium,Normal (185+),No,<span class="pos pos28">SUB,21-Jul-16,nan,2023,186cm,83kg,€11.5M,44,nan
251852,K. Adeyemi,20,https://cdn.sofifa.net/players/251/852/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,87,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€13.5M,€31K,1900,Left,1,3,4,High/ Medium,Normal (170-185),No,<span class="pos pos12">RM,1-Jul-22,nan,2027,177cm,75kg,€25.7M,27,nan
256903,Gonçalo Ramos,21,https://cdn.sofifa.net/players/256/903/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,75,85,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€12.5M,€11K,1900,Right,1,4,2,High/ Medium,Normal (185+),No,<span class="pos pos25">ST,13-Jan-19,nan,2025,185cm,82kg,€27.5M,88,nan
161648,22 H. Ben Arfa,34,https://cdn.sofifa.net/players/161/648/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,€2.7M,€34K,1900,Left,3,4,5,Low/ Low,Lean (170-185),Yes,<span class="pos pos28">SUB,19-Jan-22,nan,2022,180cm,78kg,€5.1M,11,nan
239704,K. Wagner,25,https://cdn.sofifa.net/players/239/704/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,79,Philadelphia Union,https://cdn.sofifa.net/teams/112134/30.png,€7M,€8K,1900,Left,1,3,2,High/ Medium,Normal (170-185),Yes,<span class="pos pos7">LB,6-Feb-19,nan,2022,182cm,78kg,€11M,27,nan
245741,J. Lindstrøm,22,https://cdn.sofifa.net/players/245/741/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,75,84,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,€12.5M,€22K,1899,Right,1,3,3,High/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,11-Jul-21,nan,2026,182cm,66kg,€23.8M,29,nan
236295,Aarón,25,https://cdn.sofifa.net/players/236/295/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,78,1. FSV Mainz 05,https://cdn.sofifa.net/teams/169/30.png,€7M,€22K,1898,Left,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos8">LWB,5-Nov-18,nan,2023,178cm,70kg,€12.4M,3,nan
231280,Iván Alejo,27,https://cdn.sofifa.net/players/231/280/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Cádiz CF,https://cdn.sofifa.net/teams/1968/30.png,€6M,€27K,1897,Right,1,3,4,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos12">RM,4-Aug-20,nan,2025,184cm,76kg,€12.6M,11,nan
239368,M. Bakker,22,https://cdn.sofifa.net/players/239/368/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,75,81,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€8.5M,€33K,1897,Left,1,2,2,Medium/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,12-Jul-21,nan,2025,185cm,85kg,€16.2M,5,nan
237003,S. Birindelli,22,https://cdn.sofifa.net/players/237/003/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,83,AC Monza,https://cdn.sofifa.net/teams/111811/30.png,€12M,€33K,1896,Right,1,4,3,High/ Medium,Normal (170-185),No,<span class="pos pos12">RM,7-Jul-22,nan,2026,175cm,70kg,€24M,19,nan
242530,N. Okafor,22,https://cdn.sofifa.net/players/242/530/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,75,83,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€12.5M,€25K,1894,Right,1,4,4,High/ Medium,Normal (185+),No,<span class="pos pos26">LS,31-Jan-20,nan,2024,185cm,85kg,€21.3M,77,nan
212947,J. Cabot,28,https://cdn.sofifa.net/players/212/947/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,€5.5M,€30K,1894,Right,1,3,3,High/ Medium,Normal (170-),No,<span class="pos pos28">SUB,7-Jul-22,nan,2026,164cm,64kg,€10.5M,19,nan
227234,L. Tousart,25,https://cdn.sofifa.net/players/227/234/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,80,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€7.5M,€24K,1893,Right,2,3,2,Medium/ High,Normal (185+),Yes,<span class="pos pos28">SUB,27-Jan-20,nan,2025,185cm,83kg,€13.3M,29,nan
203324,16 Rodrigo Caio,21,https://cdn.sofifa.net/players/203/324/16_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,80,São Paulo,https://cdn.sofifa.net/teams/598/30.png,€4.7M,€50K,1893,Right,1,3,2,High/ Medium,Lean (170-185),No,<span class="pos pos4">RCB,1-Jan-11,nan,2018,182cm,70kg,nan,3,nan
189560,Iborra,34,https://cdn.sofifa.net/players/189/560/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/30.png,€1.9M,€26K,1893,Right,2,4,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos10">CDM,nan,<a href="/team/483/villarreal-cf/">Villarreal CF</a>,30-Jun-23,190cm,80kg,nan,5,nan
214692,C. Cueva,30,https://cdn.sofifa.net/players/214/692/23_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,75,75,Al Fateh,https://cdn.sofifa.net/teams/112390/30.png,€5.5M,€30K,1893,Right,2,4,3,Medium/ Medium,Normal (170-),No,<span class="pos pos27">LW,25-Jan-21,nan,2025,168cm,61kg,€9.1M,10,nan
200536,22 N. Schulz,28,https://cdn.sofifa.net/players/200/536/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,75,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€5M,€42K,1892,Left,2,2,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos29">RES,1-Jul-19,nan,2024,181cm,83kg,€8.5M,14,nan
259307,M. Gusto,19,https://cdn.sofifa.net/players/259/307/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,85,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€11.5M,€24K,1891,Right,1,3,3,High/ High,Lean (170-185),No,<span class="pos pos3">RB,18-Oct-20,nan,2024,179cm,74kg,€24.2M,27,nan
